date,days,places,price,num,class,weekday,day_name,weekend
2021-05-16,11,0.6666666666666666,3313.0,001А,Купе,6,Sunday,0
2021-05-17,11,0.7753623188405797,2460.0,001А,Купе,0,Monday,0
2021-05-18,11,0.8840579710144928,2460.0,001А,Купе,1,Tuesday,0
2021-05-19,11,0.644927536231884,2460.0,001А,Купе,2,Wednesday,0
2021-05-20,11,0.8913043478260869,2460.0,001А,Купе,3,Thursday,0
2021-05-21,11,0.5652173913043478,2460.0,001А,Купе,4,Friday,0
2021-05-22,11,0.45652173913043476,2460.0,001А,Купе,5,Saturday,0
2021-05-23,11,0.6811594202898551,4264.0,001А,Купе,6,Sunday,0
2021-04-06,12,0.8405797101449275,2088.0,001А,Купе,1,Tuesday,0
2021-04-07,12,0.8768115942028986,2933.0,001А,Купе,2,Wednesday,0
2021-04-08,12,0.8260869565217391,2088.0,001А,Купе,3,Thursday,0
2021-04-09,12,0.6666666666666666,2088.0,001А,Купе,4,Friday,0
2021-04-10,12,0.5797101449275363,3275.0,001А,Купе,5,Saturday,0
2021-04-11,12,0.5434782608695652,2995.0,001А,Купе,6,Sunday,0
2021-04-12,12,0.8985507246376812,2088.0,001А,Купе,0,Monday,0
2021-04-13,12,0.8260869565217391,2088.0,001А,Купе,1,Tuesday,0
2021-04-14,12,0.9420289855072463,2510.0,001А,Купе,2,Wednesday,0
2021-04-15,12,0.8478260869565217,2510.0,001А,Купе,3,Thursday,0
2021-04-16,12,0.8840579710144928,2510.0,001А,Купе,4,Friday,0
2021-04-17,12,0.9130434782608695,2510.0,001А,Купе,5,Saturday,0
2021-04-18,12,0.7536231884057971,3258.0,001А,Купе,6,Sunday,0
2021-04-19,12,0.9927536231884058,2510.0,001А,Купе,0,Monday,0
2021-04-20,12,0.9492753623188406,2510.0,001А,Купе,1,Tuesday,0
2021-04-21,12,0.8913043478260869,2510.0,001А,Купе,2,Wednesday,0
2021-04-22,12,0.8985507246376812,2510.0,001А,Купе,3,Thursday,0
2021-04-23,12,0.6594202898550725,2510.0,001А,Купе,4,Friday,0
2021-04-24,12,0.7608695652173914,2608.0,001А,Купе,5,Saturday,0
2021-04-25,12,0.6159420289855072,2884.0,001А,Купе,6,Sunday,0
2021-04-26,12,0.8840579710144928,2510.0,001А,Купе,0,Monday,0
2021-04-27,12,0.9420289855072463,2510.0,001А,Купе,1,Tuesday,0
2021-04-28,12,0.8188405797101449,2510.0,001А,Купе,2,Wednesday,0
2021-05-13,12,0.7463768115942029,2460.0,001А,Купе,3,Thursday,0
2021-05-14,12,0.5797101449275363,2460.0,001А,Купе,4,Friday,0
2021-05-15,12,0.7898550724637681,2460.0,001А,Купе,5,Saturday,0
2021-05-16,12,0.6811594202898551,3313.0,001А,Купе,6,Sunday,0
2021-05-17,12,0.8115942028985508,2460.0,001А,Купе,0,Monday,0
2021-05-18,12,0.8985507246376812,2460.0,001А,Купе,1,Tuesday,0
2021-05-19,12,0.6666666666666666,2460.0,001А,Купе,2,Wednesday,0
2021-05-20,12,0.9057971014492754,2460.0,001А,Купе,3,Thursday,0
2021-05-21,12,0.6014492753623188,2460.0,001А,Купе,4,Friday,0
2021-05-22,12,0.463768115942029,2460.0,001А,Купе,5,Saturday,0
2021-05-23,12,0.6811594202898551,4264.0,001А,Купе,6,Sunday,0
2021-04-06,13,0.8405797101449275,2088.0,001А,Купе,1,Tuesday,0
2021-04-07,13,0.8768115942028986,2088.0,001А,Купе,2,Wednesday,0
2021-04-08,13,0.8260869565217391,2088.0,001А,Купе,3,Thursday,0
2021-04-09,13,0.6956521739130435,2088.0,001А,Купе,4,Friday,0
2021-04-10,13,0.5797101449275363,3047.0,001А,Купе,5,Saturday,0
2021-04-11,13,0.5797101449275363,3389.0,001А,Купе,6,Sunday,0
2021-04-12,13,0.8985507246376812,2088.0,001А,Купе,0,Monday,0
2021-04-13,13,0.8333333333333334,2088.0,001А,Купе,1,Tuesday,0
2021-04-14,13,0.9420289855072463,2510.0,001А,Купе,2,Wednesday,0
2021-04-15,13,0.855072463768116,2510.0,001А,Купе,3,Thursday,0
2021-04-16,13,0.9130434782608695,2510.0,001А,Купе,4,Friday,0
2021-04-17,13,0.9202898550724637,2510.0,001А,Купе,5,Saturday,0
2021-04-18,13,0.7753623188405797,3258.0,001А,Купе,6,Sunday,0
2021-04-19,13,0.9927536231884058,2510.0,001А,Купе,0,Monday,0
2021-04-20,13,0.9710144927536232,2510.0,001А,Купе,1,Tuesday,0
2021-04-21,13,0.8985507246376812,2510.0,001А,Купе,2,Wednesday,0
2021-04-22,13,0.8985507246376812,2510.0,001А,Купе,3,Thursday,0
2021-04-23,13,0.6739130434782609,2510.0,001А,Купе,4,Friday,0
2021-04-24,13,0.8188405797101449,2608.0,001А,Купе,5,Saturday,0
2021-04-25,13,0.6956521739130435,2884.0,001А,Купе,6,Sunday,0
2021-04-26,13,0.8840579710144928,2510.0,001А,Купе,0,Monday,0
2021-04-27,13,0.9420289855072463,2510.0,001А,Купе,1,Tuesday,0
2021-04-28,13,0.8260869565217391,2510.0,001А,Купе,2,Wednesday,0
2021-05-13,13,0.7536231884057971,2460.0,001А,Купе,3,Thursday,0
2021-05-14,13,0.6811594202898551,2460.0,001А,Купе,4,Friday,0
2021-05-15,13,0.7898550724637681,2460.0,001А,Купе,5,Saturday,0
2021-05-16,13,0.6884057971014492,3313.0,001А,Купе,6,Sunday,0
2021-05-17,13,0.8115942028985508,2460.0,001А,Купе,0,Monday,0
2021-05-18,13,0.9130434782608695,2460.0,001А,Купе,1,Tuesday,0
2021-05-19,13,0.6666666666666666,2460.0,001А,Купе,2,Wednesday,0
2021-05-20,13,0.9057971014492754,2460.0,001А,Купе,3,Thursday,0
2021-05-21,13,0.6086956521739131,2460.0,001А,Купе,4,Friday,0
2021-05-22,13,0.463768115942029,2460.0,001А,Купе,5,Saturday,0
2021-05-23,13,0.6884057971014492,4264.0,001А,Купе,6,Sunday,0
2021-04-06,14,,,001А,Купе,1,Tuesday,0
2021-04-07,14,0.8768115942028986,2088.0,001А,Купе,2,Wednesday,0
2021-04-08,14,0.8405797101449275,2088.0,001А,Купе,3,Thursday,0
2021-04-09,14,0.717391304347826,2088.0,001А,Купе,4,Friday,0
2021-04-10,14,0.6086956521739131,3047.0,001А,Купе,5,Saturday,0
2021-04-11,14,0.5942028985507246,3389.0,001А,Купе,6,Sunday,0
2021-04-12,14,0.9130434782608695,2088.0,001А,Купе,0,Monday,0
2021-04-13,14,0.8333333333333334,2088.0,001А,Купе,1,Tuesday,0
2021-04-14,14,0.9420289855072463,2510.0,001А,Купе,2,Wednesday,0
2021-04-15,14,0.8623188405797102,2510.0,001А,Купе,3,Thursday,0
2021-04-16,14,0.9347826086956522,2510.0,001А,Купе,4,Friday,0
2021-04-17,14,0.9130434782608695,2510.0,001А,Купе,5,Saturday,0
2021-04-18,14,0.782608695652174,3258.0,001А,Купе,6,Sunday,0
2021-04-19,14,0.9927536231884058,2510.0,001А,Купе,0,Monday,0
2021-04-20,14,0.9710144927536232,2510.0,001А,Купе,1,Tuesday,0
2021-04-21,14,0.9057971014492754,2510.0,001А,Купе,2,Wednesday,0
2021-04-22,14,0.8985507246376812,2510.0,001А,Купе,3,Thursday,0
2021-04-23,14,0.6811594202898551,2510.0,001А,Купе,4,Friday,0
2021-04-24,14,0.8188405797101449,2608.0,001А,Купе,5,Saturday,0
2021-04-25,14,0.7536231884057971,2884.0,001А,Купе,6,Sunday,0
2021-04-26,14,0.8840579710144928,2510.0,001А,Купе,0,Monday,0
2021-04-27,14,0.9565217391304348,2510.0,001А,Купе,1,Tuesday,0
2021-04-28,14,0.8260869565217391,2510.0,001А,Купе,2,Wednesday,0
2021-05-13,14,0.782608695652174,2460.0,001А,Купе,3,Thursday,0
2021-05-14,14,0.6884057971014492,2460.0,001А,Купе,4,Friday,0
2021-05-15,14,0.8188405797101449,2460.0,001А,Купе,5,Saturday,0
2021-05-16,14,0.7028985507246377,3313.0,001А,Купе,6,Sunday,0
2021-05-17,14,0.8115942028985508,2460.0,001А,Купе,0,Monday,0
2021-05-18,14,0.927536231884058,2460.0,001А,Купе,1,Tuesday,0
2021-05-19,14,0.6666666666666666,2460.0,001А,Купе,2,Wednesday,0
2021-05-20,14,0.9202898550724637,2460.0,001А,Купе,3,Thursday,0
2021-05-21,14,0.6231884057971014,2460.0,001А,Купе,4,Friday,0
2021-05-22,14,0.5289855072463768,2460.0,001А,Купе,5,Saturday,0
2021-05-23,14,0.6884057971014492,4264.0,001А,Купе,6,Sunday,0
2021-04-06,15,,,001А,Купе,1,Tuesday,0
2021-04-07,15,,,001А,Купе,2,Wednesday,0
2021-04-08,15,0.8405797101449275,2088.0,001А,Купе,3,Thursday,0
2021-04-09,15,0.717391304347826,2088.0,001А,Купе,4,Friday,0
2021-04-10,15,0.6086956521739131,3047.0,001А,Купе,5,Saturday,0
2021-04-11,15,0.5942028985507246,3389.0,001А,Купе,6,Sunday,0
2021-04-12,15,0.9130434782608695,2088.0,001А,Купе,0,Monday,0
2021-04-13,15,0.8478260869565217,2088.0,001А,Купе,1,Tuesday,0
2021-04-14,15,0.9420289855072463,2510.0,001А,Купе,2,Wednesday,0
2021-04-15,15,0.8768115942028986,2510.0,001А,Купе,3,Thursday,0
2021-04-16,15,0.9420289855072463,2510.0,001А,Купе,4,Friday,0
2021-04-17,15,0.9130434782608695,2510.0,001А,Купе,5,Saturday,0
2021-04-18,15,0.7898550724637681,3258.0,001А,Купе,6,Sunday,0
2021-04-19,15,0.9927536231884058,2510.0,001А,Купе,0,Monday,0
2021-04-20,15,0.9782608695652174,2510.0,001А,Купе,1,Tuesday,0
2021-04-21,15,0.9057971014492754,2510.0,001А,Купе,2,Wednesday,0
2021-04-22,15,,,001А,Купе,3,Thursday,0
2021-04-23,15,0.6956521739130435,2510.0,001А,Купе,4,Friday,0
2021-04-24,15,0.8188405797101449,2608.0,001А,Купе,5,Saturday,0
2021-04-25,15,0.7536231884057971,2884.0,001А,Купе,6,Sunday,0
2021-04-26,15,0.9057971014492754,2510.0,001А,Купе,0,Monday,0
2021-04-27,15,0.9637681159420289,2510.0,001А,Купе,1,Tuesday,0
2021-04-28,15,0.8260869565217391,2510.0,001А,Купе,2,Wednesday,0
2021-05-13,15,0.7971014492753623,2460.0,001А,Купе,3,Thursday,0
2021-05-14,15,0.717391304347826,2460.0,001А,Купе,4,Friday,0
2021-05-15,15,0.8260869565217391,2460.0,001А,Купе,5,Saturday,0
2021-05-16,15,0.717391304347826,3313.0,001А,Купе,6,Sunday,0
2021-05-17,15,0.8333333333333334,2460.0,001А,Купе,0,Monday,0
2021-05-18,15,0.9492753623188406,2460.0,001А,Купе,1,Tuesday,0
2021-05-19,15,0.6666666666666666,2460.0,001А,Купе,2,Wednesday,0
2021-05-20,15,0.9130434782608695,2460.0,001А,Купе,3,Thursday,0
2021-05-21,15,0.6231884057971014,2460.0,001А,Купе,4,Friday,0
2021-05-22,15,0.5289855072463768,2460.0,001А,Купе,5,Saturday,0
2021-05-23,15,0.6884057971014492,4264.0,001А,Купе,6,Sunday,0
2021-04-06,1,0.8046875,7309.0,001А,СВ,1,Tuesday,0
2021-04-07,1,0.796875,7309.0,001А,СВ,2,Wednesday,0
2021-04-08,1,0.78125,6176.0,001А,СВ,3,Thursday,0
2021-04-09,1,0.765625,7422.0,001А,СВ,4,Friday,0
2021-04-10,1,0.78125,7422.0,001А,СВ,5,Saturday,0
2021-04-11,1,0.2265625,6643.0,001А,СВ,6,Sunday,0
2021-04-12,1,0.6640625,7422.0,001А,СВ,0,Monday,0
2021-04-13,1,0.7578125,7422.0,001А,СВ,1,Tuesday,0
2021-04-14,1,0.75,7422.0,001А,СВ,2,Wednesday,0
2021-04-15,1,0.859375,3999.0,001А,СВ,3,Thursday,0
2021-04-16,1,0.671875,3999.0,001А,СВ,4,Friday,0
2021-04-17,1,0.6796875,3999.0,001А,СВ,5,Saturday,0
2021-04-18,1,0.0859375,10682.0,001А,СВ,6,Sunday,0
2021-04-19,1,0.5390625,3999.0,001А,СВ,0,Monday,0
2021-04-20,1,0.75,3999.0,001А,СВ,1,Tuesday,0
2021-04-21,1,,,001А,СВ,2,Wednesday,0
2021-04-22,1,0.4140625,3999.0,001А,СВ,3,Thursday,0
2021-04-23,1,,,001А,СВ,4,Friday,0
2021-04-24,1,0.484375,7502.0,001А,СВ,5,Saturday,0
2021-04-25,1,0.1328125,10859.0,001А,СВ,6,Sunday,0
2021-04-26,1,0.578125,6643.0,001А,СВ,0,Monday,0
2021-04-27,1,0.8203125,6643.0,001А,СВ,1,Tuesday,0
2021-04-28,1,0.8203125,6643.0,001А,СВ,2,Wednesday,0
2021-05-13,1,0.796875,5643.0,001А,СВ,3,Thursday,0
2021-05-14,1,0.8515625,6643.0,001А,СВ,4,Friday,0
2021-05-15,1,0.828125,5643.0,001А,СВ,5,Saturday,0
2021-05-16,1,0.015625,5643.0,001А,СВ,6,Sunday,0
2021-05-17,1,0.6875,5643.0,001А,СВ,0,Monday,0
2021-05-18,1,0.78125,5643.0,001А,СВ,1,Tuesday,0
2021-05-19,1,0.578125,3999.0,001А,СВ,2,Wednesday,0
2021-05-20,1,0.71875,3999.0,001А,СВ,3,Thursday,0
2021-05-21,1,,,001А,СВ,4,Friday,0
2021-05-22,1,,,001А,СВ,5,Saturday,0
2021-05-23,1,,,001А,СВ,6,Sunday,0
2021-04-06,2,0.796875,7309.0,001А,СВ,1,Tuesday,0
2021-04-07,2,0.796875,7309.0,001А,СВ,2,Wednesday,0
2021-04-08,2,0.78125,6176.0,001А,СВ,3,Thursday,0
2021-04-09,2,0.7734375,7309.0,001А,СВ,4,Friday,0
2021-04-10,2,0.8125,7422.0,001А,СВ,5,Saturday,0
2021-04-11,2,0.2890625,6643.0,001А,СВ,6,Sunday,0
2021-04-12,2,0.6484375,7422.0,001А,СВ,0,Monday,0
2021-04-13,2,0.7578125,7422.0,001А,СВ,1,Tuesday,0
2021-04-14,2,0.7734375,7422.0,001А,СВ,2,Wednesday,0
2021-04-15,2,0.8984375,7422.0,001А,СВ,3,Thursday,0
2021-04-16,2,0.765625,3999.0,001А,СВ,4,Friday,0
2021-04-17,2,0.6328125,3999.0,001А,СВ,5,Saturday,0
2021-04-18,2,0.09375,10505.0,001А,СВ,6,Sunday,0
2021-04-19,2,0.5703125,3999.0,001А,СВ,0,Monday,0
2021-04-20,2,0.734375,3999.0,001А,СВ,1,Tuesday,0
2021-04-21,2,0.8125,3999.0,001А,СВ,2,Wednesday,0
2021-04-22,2,,,001А,СВ,3,Thursday,0
2021-04-23,2,0.4296875,3999.0,001А,СВ,4,Friday,0
2021-04-24,2,0.53125,3999.0,001А,СВ,5,Saturday,0
2021-04-25,2,0.1640625,10859.0,001А,СВ,6,Sunday,0
2021-04-26,2,0.59375,6643.0,001А,СВ,0,Monday,0
2021-04-27,2,0.8359375,6643.0,001А,СВ,1,Tuesday,0
2021-04-28,2,0.8515625,6643.0,001А,СВ,2,Wednesday,0
2021-05-13,2,0.828125,5643.0,001А,СВ,3,Thursday,0
2021-05-14,2,0.84375,6643.0,001А,СВ,4,Friday,0
2021-05-15,2,0.8125,5643.0,001А,СВ,5,Saturday,0
2021-05-16,2,0.1875,5643.0,001А,СВ,6,Sunday,0
2021-05-17,2,0.703125,5643.0,001А,СВ,0,Monday,0
2021-05-18,2,0.8046875,5643.0,001А,СВ,1,Tuesday,0
2021-05-19,2,0.78125,5643.0,001А,СВ,2,Wednesday,0
2021-05-20,2,0.859375,3999.0,001А,СВ,3,Thursday,0
2021-05-21,2,0.6484375,3999.0,001А,СВ,4,Friday,0
2021-05-22,2,,,001А,СВ,5,Saturday,0
2021-05-23,2,,,001А,СВ,6,Sunday,0
2021-04-06,3,0.84375,7309.0,001А,СВ,1,Tuesday,0
2021-04-07,3,0.8125,7309.0,001А,СВ,2,Wednesday,0
2021-04-08,3,0.828125,6176.0,001А,СВ,3,Thursday,0
2021-04-09,3,0.8046875,7309.0,001А,СВ,4,Friday,0
2021-04-10,3,0.8671875,7309.0,001А,СВ,5,Saturday,0
2021-04-11,3,0.5078125,6643.0,001А,СВ,6,Sunday,0
2021-04-12,3,0.671875,7422.0,001А,СВ,0,Monday,0
2021-04-13,3,0.7578125,7422.0,001А,СВ,1,Tuesday,0
2021-04-14,3,0.7734375,7422.0,001А,СВ,2,Wednesday,0
2021-04-15,3,0.9296875,7422.0,001А,СВ,3,Thursday,0
2021-04-16,3,0.8515625,6543.0,001А,СВ,4,Friday,0
2021-04-17,3,0.7265625,3999.0,001А,СВ,5,Saturday,0
2021-04-18,3,0.140625,3999.0,001А,СВ,6,Sunday,0
2021-04-19,3,0.7109375,3999.0,001А,СВ,0,Monday,0
2021-04-20,3,0.75,3999.0,001А,СВ,1,Tuesday,0
2021-04-21,3,0.84375,3999.0,001А,СВ,2,Wednesday,0
2021-04-22,3,0.7265625,3999.0,001А,СВ,3,Thursday,0
2021-04-23,3,,,001А,СВ,4,Friday,0
2021-04-24,3,0.53125,3999.0,001А,СВ,5,Saturday,0
2021-04-25,3,0.15625,10682.0,001А,СВ,6,Sunday,0
2021-04-26,3,0.6640625,7502.0,001А,СВ,0,Monday,0
2021-04-27,3,0.8359375,6643.0,001А,СВ,1,Tuesday,0
2021-04-28,3,0.8359375,6643.0,001А,СВ,2,Wednesday,0
2021-05-13,3,0.8515625,5643.0,001А,СВ,3,Thursday,0
2021-05-14,3,0.859375,6643.0,001А,СВ,4,Friday,0
2021-05-15,3,0.8359375,5643.0,001А,СВ,5,Saturday,0
2021-05-16,3,0.328125,5643.0,001А,СВ,6,Sunday,0
2021-05-17,3,0.7578125,5643.0,001А,СВ,0,Monday,0
2021-05-18,3,0.8203125,5643.0,001А,СВ,1,Tuesday,0
2021-05-19,3,0.78125,5643.0,001А,СВ,2,Wednesday,0
2021-05-20,3,0.9609375,5643.0,001А,СВ,3,Thursday,0
2021-05-21,3,0.7265625,3999.0,001А,СВ,4,Friday,0
2021-05-22,3,0.6328125,3999.0,001А,СВ,5,Saturday,0
2021-05-23,3,,,001А,СВ,6,Sunday,0
2021-04-06,4,0.859375,7309.0,001А,СВ,1,Tuesday,0
2021-04-07,4,0.8125,7309.0,001А,СВ,2,Wednesday,0
2021-04-08,4,0.828125,6176.0,001А,СВ,3,Thursday,0
2021-04-09,4,0.8125,7309.0,001А,СВ,4,Friday,0
2021-04-10,4,0.875,7309.0,001А,СВ,5,Saturday,0
2021-04-11,4,0.578125,6643.0,001А,СВ,6,Sunday,0
2021-04-12,4,0.8125,7422.0,001А,СВ,0,Monday,0
2021-04-13,4,0.7578125,7422.0,001А,СВ,1,Tuesday,0
2021-04-14,4,0.7734375,7422.0,001А,СВ,2,Wednesday,0
2021-04-15,4,0.9296875,7422.0,001А,СВ,3,Thursday,0
2021-04-16,4,0.859375,7422.0,001А,СВ,4,Friday,0
2021-04-17,4,0.7734375,7422.0,001А,СВ,5,Saturday,0
2021-04-18,4,0.40625,3999.0,001А,СВ,6,Sunday,0
2021-04-19,4,0.3671875,3999.0,001А,СВ,0,Monday,0
2021-04-20,4,0.7890625,3999.0,001А,СВ,1,Tuesday,0
2021-04-21,4,0.890625,3999.0,001А,СВ,2,Wednesday,0
2021-04-22,4,0.734375,3999.0,001А,СВ,3,Thursday,0
2021-04-23,4,0.7265625,3999.0,001А,СВ,4,Friday,0
2021-04-24,4,,,001А,СВ,5,Saturday,0
2021-04-25,4,0.1328125,10682.0,001А,СВ,6,Sunday,0
2021-04-26,4,0.71875,3999.0,001А,СВ,0,Monday,0
2021-04-27,4,0.84375,7502.0,001А,СВ,1,Tuesday,0
2021-04-28,4,0.8515625,6643.0,001А,СВ,2,Wednesday,0
2021-05-13,4,0.859375,5643.0,001А,СВ,3,Thursday,0
2021-05-14,4,0.828125,6643.0,001А,СВ,4,Friday,0
2021-05-15,4,0.8828125,5643.0,001А,СВ,5,Saturday,0
2021-05-16,4,0.421875,5643.0,001А,СВ,6,Sunday,0
2021-05-17,4,0.8359375,5643.0,001А,СВ,0,Monday,0
2021-05-18,4,0.8515625,5643.0,001А,СВ,1,Tuesday,0
2021-05-19,4,0.78125,5643.0,001А,СВ,2,Wednesday,0
2021-05-20,4,0.9609375,5643.0,001А,СВ,3,Thursday,0
2021-05-21,4,0.8125,5643.0,001А,СВ,4,Friday,0
2021-05-22,4,0.765625,3999.0,001А,СВ,5,Saturday,0
2021-05-23,4,0.015625,3999.0,001А,СВ,6,Sunday,0
2021-04-06,5,0.8671875,7309.0,001А,СВ,1,Tuesday,0
2021-04-07,5,0.84375,7309.0,001А,СВ,2,Wednesday,0
2021-04-08,5,0.828125,6176.0,001А,СВ,3,Thursday,0
2021-04-09,5,0.828125,7309.0,001А,СВ,4,Friday,0
2021-04-10,5,0.875,7309.0,001А,СВ,5,Saturday,0
2021-04-11,5,0.671875,6643.0,001А,СВ,6,Sunday,0
2021-04-12,5,0.8203125,7309.0,001А,СВ,0,Monday,0
2021-04-13,5,0.8125,7422.0,001А,СВ,1,Tuesday,0
2021-04-14,5,0.7734375,7422.0,001А,СВ,2,Wednesday,0
2021-04-15,5,0.9453125,7422.0,001А,СВ,3,Thursday,0
2021-04-16,5,0.859375,7422.0,001А,СВ,4,Friday,0
2021-04-17,5,0.78125,7422.0,001А,СВ,5,Saturday,0
2021-04-18,5,0.6484375,6533.0,001А,СВ,6,Sunday,0
2021-04-19,5,0.46875,3999.0,001А,СВ,0,Monday,0
2021-04-20,5,0.3984375,3999.0,001А,СВ,1,Tuesday,0
2021-04-21,5,0.9609375,3999.0,001А,СВ,2,Wednesday,0
2021-04-22,5,0.75,3999.0,001А,СВ,3,Thursday,0
2021-04-23,5,0.7421875,3999.0,001А,СВ,4,Friday,0
2021-04-24,5,0.6875,3999.0,001А,СВ,5,Saturday,0
2021-04-25,5,,,001А,СВ,6,Sunday,0
2021-04-26,5,0.71875,3999.0,001А,СВ,0,Monday,0
2021-04-27,5,0.8515625,3999.0,001А,СВ,1,Tuesday,0
2021-04-28,5,,,001А,СВ,2,Wednesday,0
2021-05-13,5,0.859375,5643.0,001А,СВ,3,Thursday,0
2021-05-14,5,0.8125,6643.0,001А,СВ,4,Friday,0
2021-05-15,5,0.8828125,5643.0,001А,СВ,5,Saturday,0
2021-05-16,5,0.515625,5643.0,001А,СВ,6,Sunday,0
2021-05-17,5,0.8828125,5643.0,001А,СВ,0,Monday,0
2021-05-18,5,0.875,5643.0,001А,СВ,1,Tuesday,0
2021-05-19,5,0.8828125,5643.0,001А,СВ,2,Wednesday,0
2021-05-20,5,0.9609375,5643.0,001А,СВ,3,Thursday,0
2021-05-21,5,0.8125,5643.0,001А,СВ,4,Friday,0
2021-05-22,5,0.7890625,6643.0,001А,СВ,5,Saturday,0
2021-05-23,5,0.203125,3999.0,001А,СВ,6,Sunday,0
2021-04-06,6,0.8515625,7309.0,001А,СВ,1,Tuesday,0
2021-04-07,6,0.859375,7309.0,001А,СВ,2,Wednesday,0
2021-04-08,6,0.828125,6176.0,001А,СВ,3,Thursday,0
2021-04-09,6,0.828125,7309.0,001А,СВ,4,Friday,0
2021-04-10,6,0.875,7309.0,001А,СВ,5,Saturday,0
2021-04-11,6,0.703125,6643.0,001А,СВ,6,Sunday,0
2021-04-12,6,0.8203125,7309.0,001А,СВ,0,Monday,0
2021-04-13,6,0.8203125,7309.0,001А,СВ,1,Tuesday,0
2021-04-14,6,0.7890625,7422.0,001А,СВ,2,Wednesday,0
2021-04-15,6,0.9453125,7422.0,001А,СВ,3,Thursday,0
2021-04-16,6,0.859375,7422.0,001А,СВ,4,Friday,0
2021-04-17,6,0.8125,7422.0,001А,СВ,5,Saturday,0
2021-04-18,6,0.765625,6533.0,001А,СВ,6,Sunday,0
2021-04-19,6,0.5,7422.0,001А,СВ,0,Monday,0
2021-04-20,6,0.4609375,3999.0,001А,СВ,1,Tuesday,0
2021-04-21,6,0.8515625,3999.0,001А,СВ,2,Wednesday,0
2021-04-22,6,0.8125,3999.0,001А,СВ,3,Thursday,0
2021-04-23,6,,,001А,СВ,4,Friday,0
2021-04-24,6,0.71875,3999.0,001А,СВ,5,Saturday,0
2021-04-25,6,0.265625,3999.0,001А,СВ,6,Sunday,0
2021-04-26,6,,,001А,СВ,0,Monday,0
2021-04-27,6,0.8671875,3999.0,001А,СВ,1,Tuesday,0
2021-04-28,6,0.890625,3999.0,001А,СВ,2,Wednesday,0
2021-05-13,6,0.859375,5643.0,001А,СВ,3,Thursday,0
2021-05-14,6,0.828125,6643.0,001А,СВ,4,Friday,0
2021-05-15,6,0.8828125,5643.0,001А,СВ,5,Saturday,0
2021-05-16,6,0.53125,5643.0,001А,СВ,6,Sunday,0
2021-05-17,6,0.921875,5643.0,001А,СВ,0,Monday,0
2021-05-18,6,0.90625,5643.0,001А,СВ,1,Tuesday,0
2021-05-19,6,0.8984375,5643.0,001А,СВ,2,Wednesday,0
2021-05-20,6,0.9765625,5643.0,001А,СВ,3,Thursday,0
2021-05-21,6,0.8125,5643.0,001А,СВ,4,Friday,0
2021-05-22,6,0.8046875,6643.0,001А,СВ,5,Saturday,0
2021-05-23,6,0.59375,5643.0,001А,СВ,6,Sunday,0
2021-04-06,7,0.8515625,7309.0,001А,СВ,1,Tuesday,0
2021-04-07,7,0.484375,7309.0,001А,СВ,2,Wednesday,0
2021-04-08,7,0.8359375,6176.0,001А,СВ,3,Thursday,0
2021-04-09,7,0.8515625,7309.0,001А,СВ,4,Friday,0
2021-04-10,7,0.875,7309.0,001А,СВ,5,Saturday,0
2021-04-11,7,0.734375,6643.0,001А,СВ,6,Sunday,0
2021-04-12,7,0.8359375,7309.0,001А,СВ,0,Monday,0
2021-04-13,7,0.84375,7309.0,001А,СВ,1,Tuesday,0
2021-04-14,7,0.7890625,7309.0,001А,СВ,2,Wednesday,0
2021-04-15,7,0.8359375,7422.0,001А,СВ,3,Thursday,0
2021-04-16,7,0.859375,7422.0,001А,СВ,4,Friday,0
2021-04-17,7,0.84375,7422.0,001А,СВ,5,Saturday,0
2021-04-18,7,0.78125,6533.0,001А,СВ,6,Sunday,0
2021-04-19,7,0.5,7422.0,001А,СВ,0,Monday,0
2021-04-20,7,0.484375,5924.0,001А,СВ,1,Tuesday,0
2021-04-21,7,0.859375,3999.0,001А,СВ,2,Wednesday,0
2021-04-22,7,0.8515625,3999.0,001А,СВ,3,Thursday,0
2021-04-23,7,0.78125,3999.0,001А,СВ,4,Friday,0
2021-04-24,7,0.75,3999.0,001А,СВ,5,Saturday,0
2021-04-25,7,0.375,3999.0,001А,СВ,6,Sunday,0
2021-04-26,7,0.859375,3999.0,001А,СВ,0,Monday,0
2021-04-27,7,,,001А,СВ,1,Tuesday,0
2021-04-28,7,0.890625,3999.0,001А,СВ,2,Wednesday,0
2021-05-13,7,0.8828125,5643.0,001А,СВ,3,Thursday,0
2021-05-14,7,0.8515625,6643.0,001А,СВ,4,Friday,0
